Program Stream,Province/Territory,Employer,Address,Occupation,Code,Job Title,Incorporate Status,Approved LMIAs,Approved Positions,Quarter
  Primary Agriculture,Quebec,Ferme M.J.B. Inc.,"Ange-Gardien, QC J0E 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme M.R. Larochelle Inc.,"Saint-Narcisse-de-Beaurivage, QC G0S 1W0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Mady-Laine Inc. (Ferme Gaé-Laine Inc.),"Saint-Elphège, QC J0G 1J0",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme Mafran Inc,"SAINT-ALBERT, QC J0A 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Magi SENC,"Hébertville, QC G8N 1E1",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Marcel Nadeau et Frères Inc.,"SAINT-BERNARD, QC G0S  2G",8431-General farm workers,8431,General farm workers,Corporation,2.0,5.0,3
  Primary Agriculture,Quebec,Ferme Mardel SENC,"Saint-Prime, QC G8J 1X5",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Marianne Landry inc.,"Ste-Hélène-de-Kamouraska, QC G0L 3J0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Mario Massicotte Inc.,"SAINT-MAURICE, QC G0X 2X0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Maroch et Fils Inc.,"Saint-Éphrem-de-Beauce, QC G0M 1R0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Marygold Inc.,"SAINT-ANSELME, QC G0R 2N0","8252-Agricultural service contractors, farm supervisors and specialized livestock workers",8252,"Agricultural service contractors, farm supervisors and specialized livestock workers",Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Massi inc.,"Shawinigan, QC G9T 0N3",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Maurice Mondor inc.,"Lanoraie, QC J0K 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme MC Dubeault inc,"Saint-Eustache, QC J7R 0G3",8431-General farm workers,8431,General farm workers,Corporation,1.0,5.0,3
  Primary Agriculture,Quebec,Ferme Michel Cossette inc.,"SAINT-NARCISSE, QC G0X 2Y0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Michel Croteau et fils inc.,"UPTON, QC J0H 2E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Michel Pouliot Inc.,"Albanel, QC G8M 3L3",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Mondou et Robert Inc,"LORRAINVILLE, QC J0Z 2R0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Monréal SENC,"Les cédres, QC J7T  1N",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme Montremi inc.,"Saint-Rémi-de-Tingwick, QC J0A 1K0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Morivan Inc.,"St-Bruno, QC G0W 2L0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Mylixy SENC,"Racine, QC J0E 1Y0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Mystique senc.,"Mirabel, QC J7N 2T5",8431-General farm workers,8431,General farm workers,Partnership,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme N.P.C. inc.,"SAINT-HONORÉ-DE-SHENLEY, QC G0M 1V0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Nic et Pic inc,"ST-ZÉPHIRIN-DE-COURVAL, QC J0G 1V0",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Noël Fortin et Fils Inc.,"Saint-Bernard-de-Beauce, QC G0S 2G0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Noël Maheux et Fils Inc.,"Sainte-Marie, QC G6E 0N1",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Nollard 2012 inc.,"SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme Norlou Inc.,"Saint-Luc-Vincennes, QC G0X 3K0",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Normand Marsolais inc.,"St-Alexis, QC J0K 1T0",8431-General farm workers,8431,General farm workers,Unknown,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme O. Giguère & Fils inc.,"Lavaltrie, QC J5T 3J6",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Oakfield S.E.N.C.,"Saint-François-de-la-Rivière-du-Sud, QC G0R 3A",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme P.A. Michaud inc.,"KAMOURASKA, QC G0L 1M0",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,FERME P.E.R.U.S. Inc.,"PARISVILLE, QC G0S 1X0",8431-General farm workers,8431,General farm workers,Co-operative,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Paky Inc.,"Hérouxville, QC G0X 1J0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Parinet Inc.,"Sainte-Martine, QC J0S 1V0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Parisbel SENC,"PARISVILLE, QC G0S 1X0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme Patro-De Inc.,"Saint-Flavien, QC G0S 2M0",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme PE Toupin et fils inc,"Saint-Jean-Richelieu, QC J2Y 1J5",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Pelletier Holstein inc.,"Sainte-Brigide-d'Iberville, QC J0J 1X0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Per-Beau Lait S.E.N.C.,"LAMBTON, QC G0M 1H0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Philippe Hubert Inc.,"Nicolet, QC J3T  1T",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme Philiway inc.,"WARWICK, QC J0A 1M0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Pial Inc,"SAINT-JOSEPH-DE-KAMOURASKA, QC G0L 3P0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Pierre Bolduc ENR.,"COMPTON, QC J0B 1L0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Pioui SENC,"MIRABEL, QC J7N 2R8",8431-General farm workers,8431,General farm workers,Partnership,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme PMJ Koolen Inc.,"ST-LOUIS-DE-GONZAGUE, QC J0S 1T0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Porc-Saint SENC.,"SAINT-FRANÇOIS-XAVIER-DE-BROMPTON, QC J0B 2V0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Provetaz Inc.,"COMPTON, QC J0B 1L0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Quecy Inc.,"ST-ISIDORE, QC G0S 2S0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme R&M Deschamps inc.,"SAINT-JACQUES-LE-MINEUR, QC J0J 1Z0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme R. Bordeleau Inc.,"Clerval, QC J0Z 1R0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme R. Kundert Inc.,"Bécancour, QC G9H 4E6",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Rayo Inc.,"Saint-Patrice-de-Beaurivage, QC G0S 1B0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme RDS inc.,"Saint-Flavien, QC G0S 2M0",8431-General farm workers,8431,General farm workers,Corporation,2.0,5.0,3
  Primary Agriculture,Quebec,Ferme Régil Inc.,"Salaberry-Valleyfield, QC J6S 5P9",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme Réjean Beauparlant inc.,"Lanoraie, QC J0K 1E0",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme René Gauthier Inc.,"St-Irénée, QC G0T 1V0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme René Lacasse et fils Inc,"HONFLEUR, QC G0R 1N0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Retoma Inc.,"Saint-Blaise-sur-Richelieu, QC J0J 1W0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Rhetaise Inc,"Nicolet, QC J3T  1T",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme Riendeau SENC,"SAINT-CÉSAIRE, QC J0L 1T0",8431-General farm workers,8431,General farm workers,Partnership,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Rioux et Fils inc.,"Saint-Tharcisius, QC G0J 3G0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Riviera Poirier Inc.,"Sainte-Élizabeth, QC J0K 2J0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Rivière Portneuf S.E.N.C.,"PONT-ROUGE, QC G3H 1A8",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme RJD Lapalme Inc.,"UPTON, QC J0H  2E",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Robec Inc.,"MONT-SAINT-GRÉGOIRE, QC J0J 1K0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Robert Séguin et Fils 2005 Inc.,"Sainte-Marthe, QC J0P 1W0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Rochalain Inc,"ST-ALBERT, QC J0A 1E0",8431-General farm workers,8431,General farm workers,Corporation,3.0,3.0,3
  Primary Agriculture,Quebec,Ferme Rocheleau inc.,"Pont-Rouge, QC G3H 1C5",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme Rochelet inc.,"WARWICK, QC J0A 1M0",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Rochon et Frère Inc.,"Mirabel, QC J7N 2R9",8611-Harvesting labourers,8611,Harvesting labourers,Corporation,1.0,8.0,3
  Primary Agriculture,Quebec,Ferme Rodi inc.,"Saint-Paulin, QC J0K 3G0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Roua inc.,"Saint-Jean-sur-Richelieu, QC J2Y 1H6",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme RS Boulais inc.,"Sainte-Anne-de-Sabrevois, QC J0J 2G0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Ruel et Fils Inc,"SAINT-GERVAIS, QC G0R 3C0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Ruisseau Clair Inc.,"NORMANDIN, QC G8M  4N",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Saint-Justin S.E.N.C,"JOLIETTE, QC J6E 2L6",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme SCH Inc.,"SAINT-CHARLES-SUR-RICHELIEU, QC J0H 2G0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Seigneuriale Caron inc.,"Saint-Aubert, QC G0R  2R",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme Selexie enr.,"Ham-Nord, QC G0P 1A0",8431-General farm workers,8431,General farm workers,Partnership,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Sergyanic Inc,"SAINT-URBAIN, QC J0S 1Y0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme SSK7 Inc.,"SAINT-MAURICE, QC G0X 2X0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Stéphane Wolfe inc.,"ST-JACQUES, QC J0K 2R0",8431-General farm workers,8431,General farm workers,Corporation,1.0,5.0,3
  Primary Agriculture,Quebec,Ferme Ste-Sophie Inc,"Ste-Sophie-de-Lévrard, QC G0X 3C0",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Stirnimann Ltée,"Sainte-Edwige-de-Clifton, QC J0B 2R0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Sudri inc.,"Rivière-Ouelle, QC G0L 2C0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Tenlap porc inc.,"SAINTE-SÉRAPHINE, QC J0A 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Tolhurst inc.,"Très-Saint-Sacrement, QC J0S 1G0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Ferme Tribel inc.,"ST-NARCISSE-DE-RIMOUSKI, QC G0K  1S",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Unik Inc.,"Farnham, QC J2N 2N4",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Ferme Unilait inc.,"STE-Élizabeth-de-Warwick, QC J0A  1B",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Vachalê senc.,"Sainte-Anne-des-Plaines, QC J5N 0A6",8431-General farm workers,8431,General farm workers,Partnership,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Val D'Espoir inc.,"Saint-Philippe-de-Néri, QC G0L  4A",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Vallardière Inc,"DESCHAMBAULT-GRONDINES, QC G0A  1S",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Valnico inc.,"SAINTE-BRIGITTE-DES-SAULTS, QC J0C 1E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Valupierre Inc,"Saint-Laurent-de-l'Ile-d'Orléans, QC G0A 3Z0",8431-General farm workers,8431,General farm workers,Partnership,1.0,6.0,3
  Primary Agriculture,Quebec,Ferme Verhaegen inc.,"St-Georges-de-Clarenceville, QC J0J 1B0",8431-General farm workers,8431,General farm workers,Corporation,2.0,2.0,3
  Primary Agriculture,Quebec,Ferme Vertulait 2006 Inc.,"WARWICK, QC J0A 1M0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Villers 2003 Inc.,"Bécancour, QC G9H 3P1",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Yves Lacoste et Fils Inc.,"UPTON, QC J0H 2E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Ferme Yvon Boyer Inc.,"SAINT-MICHEL, QC J0L 2J0",8431-General farm workers,8431,General farm workers,Corporation,1.0,6.0,3
  Primary Agriculture,Quebec,Fermes Avicoles Paquet Inc.,"SAINT-GABRIEL-DE-VALCARTIER, QC G0A 4S0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Fermes Coutu inc. (Les),"St-Thomas, QC J0K  3L",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Fermes G.N.C. inc. (Les),"SAINT-LIN-LAURENTIDES, QC J5M 1Y6",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Fermes J.N. Beauchemin & Fils Inc.,"Saint-Ours, QC J0G 1P0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Fermes M & R Guilbaut Inc. (Les),"Saint-Esprit, QC J0K 2L0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Fermes Meganck Inc,"Godmanchester, QC J0S 1L0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Fermes Porcdanges Inc. (Les),"Saint-Stanislas, QC G0X 3E0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,"Fermes Rivest, Bourgeois inc. (Les)","Rawdon, QC J0K 1S0",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,FGL Vegiard Inc.,"St-Paul-d'Abbotsford, QC J0E 1A0",8431-General farm workers,8431,General farm workers,Corporation,1.0,2.0,3
  Primary Agriculture,Quebec,Fraisière Faucher inc.,"Pont-Rouge, QC G3H 1L2",8431-General farm workers,8431,General farm workers,Corporation,3.0,34.0,3
  Primary Agriculture,Quebec,Fromagerie au Gré des Champs Inc.,"St-Jean-sur-Richelieu, QC J2X 5T9",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Fruits et Légumes RG inc.,"L'ISLET, QC G0R 1X0",8431-General farm workers,8431,General farm workers,Corporation,2.0,15.0,3
  Primary Agriculture,Quebec,G & P et Horticulteurs Inc.,"LACOLLE, QC J0J  1J",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Corporation,1.0,4.0,3
  Primary Agriculture,Quebec,G.D. Hébert Senc.,"SAINT-CONSTANT, QC J5A 2E7",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Gène-Alliance Inc.,"Saint-Hughes, QC J0H  1N",8431-General farm workers,8431,General farm workers,Corporation,1.0,4.0,3
  Primary Agriculture,Quebec,Gérard Asselin et Fils Ltée,"N.-D.-de-Lourdes, QC J0K 1K0",8431-General farm workers,8431,General farm workers,Corporation,1.0,3.0,3
  Primary Agriculture,Quebec,Gérard Bergeron et fils inc.,"SAINT-LÉON-LE-GRAND, QC J0K 2W0",8431-General farm workers,8431,General farm workers,Corporation,2.0,3.0,3
  Primary Agriculture,Quebec,Gestion Famille G. Ouellet Inc.,"Mont-Joli, QC G5H 3K8",8431-General farm workers,8431,General farm workers,Corporation,1.0,5.0,3
  Primary Agriculture,Quebec,Gestion G.R.Y.N. Gilbert Inc.,"SAINTE-CLOTILDE-DE-BEAUCE, QC G0N 1C0",8432-Nursery and greenhouse workers,8432,Nursery and greenhouse workers,Corporation,2.0,106.0,3
  Primary Agriculture,Quebec,Gestion Lido Inc.,"Saint-Lambert-de-Lauzon, QC G0S 2W0",8431-General farm workers,8431,General farm workers,Sole Proprietorship,1.0,1.0,3
  Primary Agriculture,Quebec,Gosselin G2 inc.,"SAINT-AUGUSTIN-DE-DESMAURES, QC G3A 1V9",8431-General farm workers,8431,General farm workers,Corporation,1.0,1.0,3
  Primary Agriculture,Quebec,Grains HM inc.,"Saint-Alphonse-de-Granby, QC J0E 2A0",8431-General farm workers,8431,General farm workers,Unknown,1.0,2.0,3
